Source,Year,Date,Age,Age_Range,Gender,Nationality,Cause_of_Death,Latitude,Longitude,County,State
Brooks County,2011.0,2011-09-29 00:00:00,42.0,36-45,M,Mexico,,26.9829,-98.07236,Brooks,Ciudad de Mexico
Brooks County,2011.0,2011-09-24 00:00:00,43.0,36-45,M,Guatemala,,27.75,-98.943,Brooks,
Brooks County,2011.0,2011-09-20 00:00:00,,Unknown,U,,,27.03994,-98.33183,Brooks,
Brooks County,2011.0,2011-09-20 00:00:00,24.0,18-25,M,Mexico,,27.1569,-98.3372,Brooks,Guanajuato
Brooks County,2011.0,2011-09-16 00:00:00,24.0,18-25,M,Mexico,,27.1376851,-98.0436801,Brooks,Michoacan
Brooks County,2011.0,2011-09-10 00:00:00,20.0,18-25,M,Honduras,,27.20159,-98.12281,Brooks,
Brooks County,2011.0,2011-09-08 00:00:00,40.0,36-45,M,Mexico,,27.05423,-98.12071,Brooks,Michoacan
Brooks County,2011.0,2011-09-05 00:00:00,,Unknown,U,,,26.94574,-98.10607,Brooks,
Brooks County,2011.0,2011-09-02 00:00:00,,Unknown,F,,,27.105,-98.3642,Brooks,
Brooks County,2011.0,2011-08-31 00:00:00,30.0,26-35,M,Mexico,,27.26217,-98.3055,Brooks,Veracruz
Brooks County,2011.0,2011-08-30 00:00:00,35.0,26-35,M,Honduras,,,,Brooks,Intibuca
Brooks County,2011.0,2011-08-29 00:00:00,39.0,36-45,F,Honduras,,,,Brooks,Ocotepeque
Brooks County,2011.0,2011-08-28 00:00:00,,Unknown,M,,,,,Brooks,
Brooks County,2011.0,2011-08-25 00:00:00,26.0,26-35,M,Honduras,,27.25885,-98.25039,Brooks,
Brooks County,2011.0,2011-08-17 00:00:00,,Unknown,M,,,,,Brooks,
Brooks County,2011.0,2011-08-16 00:00:00,43.0,36-45,M,Mexico,,26.93409,-98.00814,Brooks,Nuevo Leon
Brooks County,2011.0,2011-08-15 00:00:00,34.0,26-35,M,Ecuador,,27.3955,-98.3934,Brooks,
Brooks County,2011.0,2011-08-09 00:00:00,23.0,18-25,M,Honduras,,27.07128,-98.06026,Brooks,
Brooks County,2011.0,2011-07-30 00:00:00,47.0,46-55,M,Mexico,,27.13971,-98.2466,Brooks,Veracruz
Brooks County,2011.0,2011-07-28 00:00:00,37.0,36-45,M,Mexico,,27.19983,-98.15576,Brooks,Tamaulipas
Brooks County,2011.0,2011-07-27 00:00:00,55.0,46-55,M,Mexico,,27.10554,-98.18051,Brooks,Durango
Brooks County,2011.0,2011-07-27 00:00:00,36.0,36-45,F,Mexico,,,,Brooks,Michoacan
Brooks County,2011.0,2011-07-26 00:00:00,44.0,36-45,F,Mexico,,27.13936,-98.24637,Brooks,Veracruz
Brooks County,2011.0,2011-07-18 00:00:00,41.0,36-45,F,Mexico,,27.94,-98.0945,Brooks,Estado de Mexico
Brooks County,2011.0,2011-07-15 00:00:00,25.0,18-25,F,,,,,Brooks,
Brooks County,2011.0,2011-07-07 00:00:00,29.0,26-35,M,Guatemala,,27.6806,-98.16656,Brooks,Quetzaltenango
Brooks County,2011.0,2011-07-06 00:00:00,30.0,26-35,M,Honduras,,,,Brooks,Cortes
Brooks County,2011.0,2011-06-21 00:00:00,18.0,18-25,M,Mexico,,27.09945,-98.16116,Brooks,Zacatecas
Brooks County,2011.0,2011-06-21 00:00:00,,Unknown,M,Mexico,,27.133,-98.2715,Brooks,Zacatecas
Brooks County,2011.0,2011-06-21 00:00:00,,Unknown,M,,,27.230096,-98.29091,Brooks,
Brooks County,2011.0,2011-06-12 00:00:00,28.0,26-35,M,Mexico,,27.16042,-98.0975,Brooks,Nayarit
Brooks County,2011.0,2011-06-06 00:00:00,23.0,18-25,M,Honduras,,27.25408,-98.26187,Brooks,
Brooks County,2011.0,2011-06-02 00:00:00,35.0,26-35,F,Mexico,,,,Brooks,San Luis Potosi
Brooks County,2011.0,2011-05-27 00:00:00,,Unknown,U,,,27.10732,-98.3441,Brooks,
Brooks County,2011.0,2011-05-21 00:00:00,,Unknown,M,,,,,Brooks,
Brooks County,2011.0,2011-05-20 00:00:00,28.0,26-35,M,Mexico,,27.0412,-98.1823,Brooks,Estado de Mexico
Brooks County,2011.0,2011-05-13 00:00:00,16.0,0-17,M,Mexico,,27.16301,-98.34393,Brooks,Michoacan
Brooks County,2011.0,2011-05-10 00:00:00,23.0,18-25,M,Mexico,,27.15366,-98.2579,Brooks,Guanajuato
Brooks County,2011.0,2011-05-09 00:00:00,50.0,46-55,M,Mexico,,27.19231,-98.36823,Brooks,Estado de Mexico
Brooks County,2011.0,2011-04-12 00:00:00,,Unknown,F,Mexico,,27.19123,-98.06827,Brooks,Chiapas
Brooks County,2011.0,2011-04-12 00:00:00,53.0,46-55,M,Guatemala,,27.19931,-98.06834,Brooks,
Brooks County,2011.0,2011-04-12 00:00:00,,Unknown,M,,,,,Brooks,
Brooks County,2011.0,2011-03-28 00:00:00,21.0,18-25,M,Mexico,,,,Brooks,Aguascalientes
Brooks County,2011.0,2011-03-10 00:00:00,65.0,56 and older,F,Mexico,,,,Brooks,Estado de Mexico
Brooks County,2011.0,2011-03-09 00:00:00,26.0,26-35,M,Mexico,,,,Brooks,Oaxaca
Brooks County,2011.0,2011-03-04 00:00:00,,Unknown,U,,,26.97914,-98.35691,Brooks,
Brooks County,2011.0,2011-03-02 00:00:00,24.0,18-25,F,Honduras,,,,Brooks,
Brooks County,2011.0,2011-02-15 00:00:00,,Unknown,U,,,,,Brooks,
Brooks County,2011.0,2011-02-08 00:00:00,,Unknown,M,,,27.13045,-98.13253,Brooks,
Brooks County,2010.0,2010-09-18 00:00:00,22.0,18-25,M,El Salvador,,,,Brooks,San Salvador
Brooks County,2010.0,2010-09-07 00:00:00,26.0,26-35,M,El Salvador,,27.1314,-98.842,Brooks,Usulutan
Brooks County,2010.0,2010-08-27 00:00:00,,Unknown,M,,,27.15151,-98.22897,Brooks,
Brooks County,2010.0,2010-08-17 00:00:00,,Unknown,F,,,27.104276,-98.122533,Brooks,
Brooks County,2010.0,2010-08-15 00:00:00,44.0,36-45,M,Mexico,,26.87821,-98.3654,Brooks,San Luis Potosi
Brooks County,2010.0,2010-08-13 00:00:00,38.0,36-45,M,Mexico,,26.99517,-98.17544,Brooks,Durango
Brooks County,2010.0,2010-08-12 00:00:00,31.0,26-35,F,Honduras,,27.04703,-98.05124,Brooks,
Brooks County,2010.0,2010-07-15 00:00:00,,Unknown,M,,,27.24176,-98.3118,Brooks,
Brooks County,2010.0,2010-07-08 00:00:00,43.0,36-45,M,Mexico,,27.26191,-98.4812,Brooks,Durango
Brooks County,2010.0,2010-06-29 00:00:00,,Unknown,M,,,27.16932,-98.00988,Brooks,
Brooks County,2010.0,2010-06-03 00:00:00,59.0,56 and older,M,,,,,Brooks,
Brooks County,2010.0,2010-06-02 00:00:00,,Unknown,M,,,,,Brooks,
Brooks County,2010.0,2010-05-31 00:00:00,,Unknown,M,,,26.961976,-98.16503,Brooks,
Brooks County,2010.0,2010-05-23 00:00:00,,Unknown,F,,,27.14115,-98.00124,Brooks,
Brooks County,2010.0,2010-05-02 00:00:00,20.0,18-25,M,China,,,,Brooks,Fujian
Brooks County,2010.0,2010-03-17 00:00:00,49.0,46-55,M,Mexico,,,,Brooks,Guanajuato
Brooks County,2010.0,2010-01-04 00:00:00,,Unknown,F,,,,,Brooks,
Brooks County,2009.0,2009-12-30 00:00:00,,Unknown,U,,,,,Brooks,
Brooks County,2009.0,2009-12-19 00:00:00,,Unknown,M,,,27.13936,-98.23934,Brooks,
Brooks County,2009.0,2009-12-19 00:00:00,,Unknown,M,,,27.13936,-98.23934,Brooks,
Brooks County,2009.0,2009-12-19 00:00:00,28.0,26-35,F,El Salvador,,,,Brooks,Soyapango
Brooks County,2009.0,2009-11-17 00:00:00,,Unknown,U,,,27.25618,-98.37331,Brooks,
Brooks County,2009.0,2009-10-06 00:00:00,29.0,26-35,M,Mexico,,,,Brooks,
Brooks County,2009.0,2009-09-28 00:00:00,,Unknown,M,,,,,Brooks,
Brooks County,2009.0,2009-09-21 00:00:00,,Unknown,F,El Salvador,,27.15672,-98.25202,Brooks,
Brooks County,2009.0,2009-09-21 00:00:00,,Unknown,U,,,,,Brooks,
Brooks County,2009.0,2009-09-16 00:00:00,,Unknown,M,Mexico,,,,Brooks,Guerrero
Brooks County,2009.0,2009-09-14 00:00:00,,Unknown,U,,,,,Brooks,
Brooks County,2009.0,2009-09-07 00:00:00,,Unknown,U,,,27.1325,-98.06522,Brooks,
Brooks County,2009.0,2009-09-07 00:00:00,23.0,18-25,F,Guatemala,,27.15729,-98.30155,Brooks,Guatemala
Brooks County,2009.0,2009-09-02 00:00:00,26.0,26-35,M,El Salvador,,27.08883,-98.03768,Brooks,San Salvador
Brooks County,2009.0,2009-08-28 00:00:00,,Unknown,F,,,27.004535,-98.31303,Brooks,
Brooks County,2009.0,2009-08-23 00:00:00,32.0,26-35,F,,,27.25245,-98.48236,Brooks,
Brooks County,2009.0,2009-08-21 00:00:00,41.0,36-45,M,Mexico,,27.16888,-98.15835,Brooks,San Luis Potosi
Brooks County,2009.0,2009-08-20 00:00:00,,Unknown,U,,,27.14855,-98.23032,Brooks,
Brooks County,2009.0,2009-08-18 00:00:00,36.0,36-45,F,Mexico,,27.24022,-98.39075,Brooks,
Brooks County,2009.0,2009-08-15 00:00:00,,Unknown,M,,,27.16572,-98.07556,Brooks,
Brooks County,2009.0,2009-08-06 00:00:00,,Unknown,U,,,,,Brooks,
Brooks County,2009.0,2009-08-05 00:00:00,39.0,36-45,F,El Salvador,,,,Brooks,Cuscatlan
Brooks County,2009.0,2009-08-03 00:00:00,32.0,26-35,M,Dominican Republic,,27.23125,-98.30125,Brooks,
Brooks County,2009.0,2009-08-03 00:00:00,25.0,18-25,M,,,,,Brooks,
Brooks County,2009.0,2009-08-02 00:00:00,40.0,36-45,M,,,27.00596,-98.13224,Brooks,
Brooks County,2009.0,2009-08-01 00:00:00,,Unknown,M,Mexico,,27.04203,-98.09803,Brooks,
Brooks County,2009.0,2009-07-28 00:00:00,,Unknown,F,,,27.01759,-98.0847,Brooks,
Brooks County,2009.0,2009-07-20 00:00:00,,Unknown,F,Guatemala,,27.16571,-98.2186,Brooks,
Brooks County,2009.0,2009-07-17 00:00:00,27.0,26-35,F,El Salvador,,27.03195,-98.15283,Brooks,
Brooks County,2009.0,2009-07-17 00:00:00,21.0,18-25,F,Honduras,,26.1334,-98.3529,Brooks,
Brooks County,2009.0,2009-07-12 00:00:00,49.0,46-55,M,Mexico,,27.07411,-98.12763,Brooks,
Brooks County,2009.0,2009-07-12 00:00:00,17.0,0-17,M,El Salvador,,,,Brooks,
Brooks County,2009.0,2009-07-10 00:00:00,,Unknown,M,,,27.08834,-98.23892,Brooks,
Brooks County,2009.0,2009-07-10 00:00:00,,Unknown,F,,,,,Brooks,
Brooks County,2009.0,2009-07-08 00:00:00,28.0,26-35,F,El Salvador,,27.08329,-98.06281,Brooks,La Libertad
Brooks County,2009.0,2009-07-04 00:00:00,,Unknown,F,,,,,Brooks,
Brooks County,2009.0,2009-07-03 00:00:00,,Unknown,M,,,27.15754,-98.07256,Brooks,
Brooks County,2009.0,2009-07-03 00:00:00,,Unknown,M,,,27.19802,-98.2928,Brooks,
Brooks County,2009.0,2009-06-22 00:00:00,,Unknown,U,,,27.25304,-98.34214,Brooks,
Brooks County,2009.0,2009-06-17 00:00:00,,Unknown,U,,,,,Brooks,
Brooks County,2009.0,2009-06-12 00:00:00,,Unknown,U,,,27.18815,-98.46057,Brooks,
Brooks County,2009.0,2009-06-07 00:00:00,24.0,18-25,M,Mexico,,27.24545,-98.95259,Brooks,
Brooks County,2009.0,2009-06-06 00:00:00,36.0,36-45,M,,,,,Brooks,
Brooks County,2009.0,2009-05-05 00:00:00,,Unknown,M,,,27.05402,-98.00293,Brooks,
Brooks County,2009.0,2009-05-05 00:00:00,29.0,26-35,M,Mexico,,27.05346,-98.15458,Brooks,
Brooks County,2009.0,2009-05-04 00:00:00,,Unknown,U,,,26.79689,-98.11089,Brooks,
Brooks County,2009.0,2009-05-01 00:00:00,,Unknown,U,,,,,Brooks,
Brooks County,2009.0,2009-05-01 00:00:00,32.0,26-35,M,Mexico,,,,Brooks,Ciudad de Mexico
Brooks County,2009.0,2009-04-01 00:00:00,,Unknown,U,,,,,Brooks,
Brooks County,2009.0,2009-03-29 00:00:00,,Unknown,U,,,27.19304,-98.21135,Brooks,
Brooks County,2009.0,2009-03-25 00:00:00,24.0,18-25,F,El Salvador,,,,Brooks,San Miguel
Brooks County,2009.0,2009-03-07 00:00:00,23.0,18-25,M,,,,,Brooks,
Brooks County,2009.0,2009-02-24 00:00:00,,Unknown,U,,,27.1764,-98.22259,Brooks,
Brooks County,2009.0,2009-02-23 00:00:00,,Unknown,U,,,27.18916,-98.24166,Brooks,
Brooks County,2009.0,2009-02-20 00:00:00,,Unknown,U,,,,,Brooks,
Brooks County,2009.0,2009-02-17 00:00:00,,Unknown,F,,,27.2316189,-98.181102,Brooks,
Brooks County,2009.0,2009-02-15 00:00:00,,Unknown,U,,,27.17437,-98.04717,Brooks,
Brooks County,2009.0,2009-01-18 00:00:00,51.0,46-55,M,Honduras,,27.11508,-98.05741,Brooks,
Brooks County,2009.0,2009-01-17 00:00:00,,Unknown,U,,,27.309573,-98.0986,Brooks,
Brooks County,2009.0,2009-01-12 00:00:00,,Unknown,M,,,27.12547,-98.18723,Brooks,
Brooks County,2009.0,2009-01-05 00:00:00,,Unknown,U,,,27.17644,-98.161881,Brooks,
Brooks County,2008.0,2008-05-26 00:00:00,,Unknown,M,,,,,Brooks,
Brooks County,2008.0,2008-05-16 00:00:00,,Unknown,F,,,,,Brooks,
Brooks County,2008.0,2008-04-14 00:00:00,,Unknown,F,,,,,Brooks,
Brooks County,2007.0,2007-04-15 00:00:00,,Unknown,F,,,,,Brooks,
Brooks County,2007.0,2007-04-12 00:00:00,,Unknown,U,,,,,Brooks,
Brooks County,2006.0,2006-08-15 00:00:00,,Unknown,M,,,,,Brooks,
Brooks County,2006.0,2006-02-09 00:00:00,,Unknown,M,,,,,Brooks,
Brooks County,2006.0,2006-01-22 00:00:00,,Unknown,M,,,,,Brooks,
Brooks County,2006.0,2006-01-15 00:00:00,,Unknown,M,,,,,Brooks,
Brooks County,2006.0,2006-01-08 00:00:00,,Unknown,M,,,,,Brooks,
Brooks County,2018.0,,,Unknown,U,,,,,Brooks,
Kenedy County,2021.0,2021-10-12 00:00:00,39.0,36-45,M,Mexico,,26.960854,-97.787426,Kenedy,Veracruz
Kenedy County,2021.0,2021-09-09 00:00:00,35.0,26-35,M,Mexico,,,,Kenedy,Colima
Kenedy County,2021.0,2021-09-09 00:00:00,,Unknown,M,,,,,Kenedy,
Kenedy County,2021.0,2021-09-06 00:00:00,25.0,18-25,M,,,27.207779,-97.927872,Kenedy,
Kenedy County,2021.0,2021-09-01 00:00:00,35.0,26-35,M,,,,,Kenedy,
Kenedy County,2021.0,2021-09-01 00:00:00,31.0,26-35,M,,,,,Kenedy,
Kenedy County,2021.0,2021-08-10 00:00:00,,Unknown,F,Honduras,,26.96533,-97.97733,Kenedy,
Kenedy County,2021.0,2021-08-06 00:00:00,,Unknown,F,,,,,Kenedy,
Kenedy County,2021.0,2021-08-04 00:00:00,25.0,18-25,M,Mexico,,27.03942,-97.81631,Kenedy,Veracruz
Kenedy County,2021.0,2021-08-02 00:00:00,,Unknown,M,,,,,Kenedy,
Kenedy County,2021.0,2021-07-20 00:00:00,24.0,18-25,M,,,27.13112,-97.92321,Kenedy,
Kenedy County,2021.0,2021-07-07 00:00:00,,Unknown,U,,,26.95961,-97.70525,Kenedy,
Kenedy County,2021.0,2021-06-22 00:00:00,23.0,18-25,M,Mexico,,,,Kenedy,Morelos
Kenedy County,2021.0,2021-05-26 00:00:00,29.0,26-35,M,,,,,Kenedy,
Kenedy County,2021.0,2021-05-13 00:00:00,28.0,26-35,F,Honduras,,,,Kenedy,
Kenedy County,2021.0,2021-05-06 00:00:00,36.0,36-45,M,El Salvador,,26.9983,-97.9457,Kenedy,
Kenedy County,2021.0,2021-04-29 00:00:00,,Unknown,U,,,26.5231,-97.581,Kenedy,
Kenedy County,2021.0,2021-03-08 00:00:00,,Unknown,U,,,,,Kenedy,
Kenedy County,2021.0,2021-01-29 00:00:00,,Unknown,F,,,,,Kenedy,
Kenedy County,2021.0,2021-01-25 00:00:00,,Unknown,M,,,27.077605,-97.64208,Kenedy,
Kenedy County,2020.0,2020-12-28 00:00:00,,Unknown,U,,,26.966674,-97.811426,Kenedy,
Kenedy County,2020.0,2020-11-02 00:00:00,33.0,26-35,M,Mexico,,27.159016,-97.90429,Kenedy,Chiapas
Kenedy County,2020.0,2020-10-06 00:00:00,28.0,26-35,F,Honduras,,,,Kenedy,
Kenedy County,2020.0,2020-08-24 00:00:00,,Unknown,M,,,,,Kenedy,
Kenedy County,2020.0,2020-08-15 00:00:00,29.0,26-35,F,Honduras,,27.01094,-97.89828,Kenedy,
Kenedy County,2020.0,2020-08-11 00:00:00,32.0,26-35,F,El Salvador,,26.920358,-97.8987007,Kenedy,Santa Ana
Kenedy County,2020.0,2020-04-13 00:00:00,,Unknown,U,,,27.1762,-97.7242,Kenedy,
Kenedy County,2020.0,2020-01-09 00:00:00,27.0,26-35,M,Guatemala,,27.18354,-97.9259,Kenedy,
Kenedy County,2019.0,2019-12-20 00:00:00,44.0,36-45,M,Mexico,,27.0482783,-97.9551875,Kenedy,Hidalgo
Kenedy County,2019.0,2019-08-25 00:00:00,26.0,26-35,M,El Salvador,,27.141448,-97.79906,Kenedy,
Kenedy County,2019.0,2019-08-17 00:00:00,42.0,36-45,M,Mexico,,27.1311,-97.8468,Kenedy,Ecatepec de Morelos
Kenedy County,2019.0,2019-08-13 00:00:00,,Unknown,F,Honduras,,27.14172,-97.98584,Kenedy,
Kenedy County,2019.0,2019-08-09 00:00:00,35.0,26-35,M,Mexico,,27.0262,-97.8364,Kenedy,Campeche
Kenedy County,2019.0,2019-07-11 00:00:00,41.0,36-45,M,Mexico,,27.156425,-97.8900985,Kenedy,Ocuilan
Kenedy County,2019.0,2019-06-22 00:00:00,,Unknown,M,Guatemala,,27.15571,-97.93497,Kenedy,Guatemala
Kenedy County,2019.0,2019-03-22 00:00:00,,Unknown,U,,,26.8094,-97.83299,Kenedy,
Kenedy County,2019.0,2019-02-13 00:00:00,,Unknown,M,,,27.248287,-97.835961,Kenedy,
Kenedy County,2019.0,2019-02-05 00:00:00,,Unknown,U,,,26.73764,-97.86185,Kenedy,
Kenedy County,2018.0,2018-11-28 00:00:00,39.0,36-45,M,Guatemala,,27.13706,-97.90629,Kenedy,Huehuetenango
Kenedy County,2018.0,2018-11-18 00:00:00,,Unknown,M,,,26.56,-97.50927,Kenedy,
Kenedy County,2018.0,2018-09-02 00:00:00,37.0,36-45,M,Mexico,,26.86495,-97.89521,Kenedy,Nuevo Leon
Kenedy County,2018.0,2018-08-20 00:00:00,69.0,56 and older,M,Colombia,,26.9254,-97.78983,Kenedy,
Kenedy County,2018.0,2018-06-13 00:00:00,20.0,18-25,M,El Salvador,,,,Kenedy,
Kenedy County,2018.0,2018-05-24 00:00:00,,Unknown,U,,,,,Kenedy,
Kenedy County,2018.0,2018-05-16 00:00:00,,Unknown,F,,,26.95484,-97.92323,Kenedy,
Kenedy County,2018.0,2018-05-10 00:00:00,,Unknown,F,,,27.0756,-97.004,Kenedy,
Kenedy County,2018.0,2018-05-07 00:00:00,34.0,26-35,M,Guatemala,,26.91277,-97.90163,Kenedy,Chiquimula
Kenedy County,2018.0,2018-03-06 00:00:00,20.0,18-25,M,Ecuador,,27.1142,-97.74485,Kenedy,Canar
Kenedy County,2018.0,2018-02-17 00:00:00,28.0,26-35,M,Honduras,,,,Kenedy,
Kenedy County,2018.0,2018-02-01 00:00:00,29.0,26-35,M,Guatemala,,26.92205,-97.67975,Kenedy,Quetzaltenango
Kenedy County,2018.0,2018-01-21 00:00:00,,Unknown,F,Guatemala,,26.85629,-97.72378,Kenedy,
Kenedy County,2017.0,2017-12-28 00:00:00,22.0,18-25,M,El Salvador,,,,Kenedy,Santa Ana
Kenedy County,2017.0,2017-10-27 00:00:00,25.0,18-25,M,Honduras,,26.95311,-97.79388,Kenedy,
Kenedy County,2017.0,2017-10-27 00:00:00,,Unknown,M,,,26.95311,-97.79388,Kenedy,
Kenedy County,2017.0,2017-10-24 00:00:00,50.0,46-55,M,Mexico,,27.0791,-97.83275,Kenedy,Oaxaca
Kenedy County,2017.0,2017-10-12 00:00:00,,Unknown,U,,,,,Kenedy,
Kenedy County,2017.0,2017-10-08 00:00:00,38.0,36-45,M,Honduras,,26.80671,-97.58472,Kenedy,
Kenedy County,2017.0,2017-09-06 00:00:00,30.0,26-35,M,Mexico,,26.9239,-97.89905,Kenedy,
Kenedy County,2017.0,2017-07-08 00:00:00,,Unknown,M,,,26.69163,-97.769,Kenedy,
Kenedy County,2017.0,2017-06-02 00:00:00,,Unknown,M,,,27.12792,-97.96223,Kenedy,
Kenedy County,2017.0,2017-03-30 00:00:00,,Unknown,M,,,27.16299,-97.807,Kenedy,
Kenedy County,2017.0,2017-01-13 00:00:00,46.0,46-55,M,Mexico,,26.918,-98.8866,Kenedy,
Kenedy County,2016.0,2016-08-14 00:00:00,33.0,26-35,M,Mexico,,26.67753,-97.87843,Kenedy,Guerrero
Kenedy County,2016.0,2016-08-11 00:00:00,38.0,36-45,M,Guatemala,,27.0466,-97.79458,Kenedy,
Kenedy County,2016.0,2016-07-08 00:00:00,51.0,46-55,M,Mexico,,27.0543,-97.79309,Kenedy,Guanajuato
Kenedy County,2016.0,2016-06-01 00:00:00,39.0,36-45,M,Mexico,,27.2354,-97.90788,Kenedy,Guerrero
Kenedy County,2016.0,2016-05-06 00:00:00,44.0,36-45,M,Mexico,,27.11352,-97.52505,Kenedy,Oaxaca
Kenedy County,2016.0,2016-04-28 00:00:00,25.0,18-25,F,Guatemala,,,,Kenedy,San Marcos
Kenedy County,2016.0,2016-04-23 00:00:00,,Unknown,M,,,26.8835,-97.64648,Kenedy,
Kenedy County,2016.0,2016-03-26 00:00:00,,Unknown,M,,,27.237763,-97.816421,Kenedy,
Kenedy County,2016.0,2016-03-19 00:00:00,,Unknown,U,,,27.12848,-97.82997,Kenedy,
Kenedy County,2016.0,2016-03-18 00:00:00,50.0,46-55,F,,,27.1058,-97.4811,Kenedy,
Kenedy County,2016.0,2016-03-17 00:00:00,,Unknown,M,,,27.121425,-97.7822,Kenedy,
Kenedy County,2016.0,2016-03-14 00:00:00,,Unknown,M,,,-97.98122,27.01059,Kenedy,
Kenedy County,2016.0,2016-03-04 00:00:00,15.0,0-17,M,Guatemala,,,,Kenedy,Peten
Kenedy County,2016.0,2016-02-21 00:00:00,,Unknown,M,Mexico,,27.224818,-97.8686056,Kenedy,Michoacan
Kenedy County,2016.0,2016-02-14 00:00:00,,Unknown,F,,,-97.386979,26.97883,Kenedy,
Kenedy County,2016.0,2016-02-09 00:00:00,,Unknown,F,,,-97.84936,27.13244,Kenedy,
Kenedy County,2016.0,2016-01-30 00:00:00,,Unknown,M,Guatemala,,26.65483,-97.72568,Kenedy,
Kenedy County,2016.0,2016-01-19 00:00:00,,Unknown,M,Mexico,,27.10402,-97.98528,Kenedy,
Kenedy County,2016.0,2016-01-14 00:00:00,23.0,18-25,F,El Salvador,,27.23356,-97.7277,Kenedy,Cabañas
Kenedy County,2016.0,2016-01-06 00:00:00,17.0,0-17,M,El Salvador,,27.22737,-97.972706,Kenedy,Chalatenango
Kenedy County,2016.0,2016-01-02 00:00:00,39.0,36-45,M,Guatemala,,,,Kenedy,El Progreso
Kenedy County,2015.0,2015-12-04 00:00:00,,Unknown,U,,,27.163,-97.84753,Kenedy,
Kenedy County,2015.0,2015-11-25 00:00:00,,Unknown,M,,,27.854,-97.5338,Kenedy,
Kenedy County,2015.0,2015-09-02 00:00:00,47.0,46-55,M,Mexico,,,,Kenedy,
Kenedy County,2015.0,2015-05-05 00:00:00,,Unknown,F,,,26.676,-97.894,Kenedy,
Kenedy County,2015.0,2015-04-06 00:00:00,,Unknown,U,,,27.09075,-97.75017,Kenedy,
Kenedy County,2015.0,2015-03-16 00:00:00,30.0,26-35,M,Guatemala,,27.163,-97.4232,Kenedy,
Kenedy County,2015.0,2015-02-18 00:00:00,27.0,26-35,F,Nicaragua,,27.02853,-97.88149,Kenedy,
Kenedy County,2015.0,2015-01-07 00:00:00,,Unknown,M,Colombia,,27.106694,-97.90745,Kenedy,
Kenedy County,2015.0,2015-01-06 00:00:00,26.0,26-35,M,Mexico,,26.93529,-97.92345,Kenedy,State of Mexico
Kenedy County,2015.0,2015-01-06 00:00:00,43.0,36-45,M,Mexico,,26.93529,-97.92345,Kenedy,Cuidad de Mexico
Kenedy County,2014.0,2014-10-17 00:00:00,,Unknown,M,,,,,Kenedy,
Kenedy County,2014.0,2014-09-15 00:00:00,21.0,18-25,M,Dominican Republic,,27.22176,-97.87202,Kenedy,
Kenedy County,2014.0,2014-08-28 00:00:00,,Unknown,M,,,27.16109,-97.84491,Kenedy,
Kenedy County,2014.0,2014-08-24 00:00:00,,Unknown,M,,,27.06295,-97.8566,Kenedy,
Kenedy County,2014.0,2014-08-14 00:00:00,,Unknown,M,,,27.11224,-97.98513,Kenedy,
Kenedy County,2014.0,2014-08-14 00:00:00,,Unknown,F,,,-97.94291,27.1174,Kenedy,
Kenedy County,2014.0,2014-07-08 00:00:00,17.0,0-17,M,Honduras,,27.20792,-97.95667,Kenedy,
Kenedy County,2014.0,2014-06-26 00:00:00,,Unknown,M,Guatemala,,27.17077,-97.93658,Kenedy,
Kenedy County,2014.0,2014-05-12 00:00:00,,Unknown,U,,,27.00208,-97.77354,Kenedy,
Kenedy County,2014.0,2014-05-12 00:00:00,,Unknown,M,Mexico,,27.09844,-97.93011,Kenedy,
Kenedy County,2014.0,2014-04-07 00:00:00,41.0,36-45,M,Guatemala,,27.22151,-97.79238,Kenedy,El Quiche
Kenedy County,2014.0,2014-02-23 00:00:00,,Unknown,M,Guatemala,,27.19069,-97.95879,Kenedy,Quetzaltenango
Kenedy County,2014.0,2014-01-14 00:00:00,,Unknown,F,,,26.676,-97.894,Kenedy,
Kenedy County,2014.0,2014-01-03 00:00:00,16.0,0-17,M,Honduras,,26.63024,-97.89262,Kenedy,
Kenedy County,2013.0,2013-12-31 00:00:00,33.0,26-35,M,Honduras,,26.62605,-97.91831,Kenedy,
Kenedy County,2013.0,2013-12-22 00:00:00,,Unknown,F,,,26.86371,-97.63256,Kenedy,
Kenedy County,2013.0,2013-12-10 00:00:00,,Unknown,M,,,26.88945,-97.64896,Kenedy,
Kenedy County,2013.0,2013-12-04 00:00:00,24.0,18-25,M,Guatemala,,-97.64886,26.88952,Kenedy,V
Kenedy County,2013.0,2013-11-28 00:00:00,,Unknown,M,Honduras,,,,Kenedy,
Kenedy County,2013.0,2013-08-09 00:00:00,,Unknown,M,,,,,Kenedy,
Kenedy County,2013.0,2013-06-26 00:00:00,24.0,18-25,M,Honduras,,27.2243,-97.87364,Kenedy,
Kenedy County,2013.0,2013-06-22 00:00:00,31.0,26-35,M,Honduras,,26.998693,-97.61605,Kenedy,
Kenedy County,2013.0,2013-06-21 00:00:00,18.0,18-25,F,Mexico,,27.1193,-97.84425,Kenedy,Guerrero
Kenedy County,2013.0,2013-05-31 00:00:00,,Unknown,M,Mexico,,27.099828,-97.797611,Kenedy,Jalisco
Kenedy County,2013.0,2013-01-13 00:00:00,,Unknown,U,,,26.95758,-97.78311,Kenedy,
Kenedy County,2013.0,2013-01-05 00:00:00,,Unknown,U,,,27.04904,-97.9848,Kenedy,
